date,time,tweet,clase
2023-05-12,0:00:00,"Uno de los productos más esperados del año!!!! En YouTube ya tenemos el unboxing, activación y pequeña navegación por el app de la tarjeta metálica de ! Les compao el link del video: TarjetaDeCrédito HeyBanco",2
2023-05-13,0:00:00,Es la mejor que he visto hasta ahora,2
2023-05-15,0:00:00,Excelente muchas gracias,0
2023-05-15,0:00:00,muchas gracias por su respuesta!,0
2023-05-15,0:00:00,"Llamar para pelear a me resta tiempo, kilos, neuronas, prácticamente me resta vida ese banco pitero.",1
2023-05-15,0:00:00,"hola, excelente tarde, me podrían ayudar con algo. Les mandé DM, por favor, muchas gracias 🙏",2
2023-05-15,0:00:00,Me encanta que HeyBanco ya te manda notificación cuando se hace el cobro 🤙🏼,2
2023-05-15,0:00:00,tienen algún tiempo estimado de respuesta,2
2023-05-15,0:00:00,"Conociendo la contraseña y el usuario, se puede entrar fácilmente desde otro dispositivo y sin que te llegue algún tipo de notificación por vía SMS y correo electrónico, esto lo sabes muy bien",1
2023-05-15,0:00:00,Eso explica todo,0
2023-05-16,0:00:00,"Hola si, hoy por la mañana ya tenía de nuevo mi usuario y funcionó con normalidad mi app",1
2023-05-16,0:00:00,¡CON RAZÓN!,0
2023-05-16,0:00:00,"Yo tengo la de garantía 😸, pero creo que voy bien, hasta cuántos meses se puede la de las normales, tengo inversión, nómina y cuenta de débitos ahi :)",1
2023-05-16,0:00:00,Que bueno que no cambie mi nómina a,2
2023-05-16,0:00:00,Gracias por avisar,0
2023-05-16,0:00:00,"Buen día, les envié un mensaje, espero me puedan ayudar. Gracias.",1
2023-05-16,0:00:00,"Buenos días, una vez más sigo en espera",1
2023-05-17,0:00:00,Gracias ya quedó resuelto,0
2023-05-17,0:00:00,Qué tengas excelente mitad de semana.🔥🤔Para quienes aún tienen duda de cómo funciona la tarjeta Garantizada de 😉👉🏼https://t.co/b6iYPqXW4F,2
2023-05-17,0:00:00,solicito apoyo,1
2023-05-17,0:00:00,Qué tengas excelente mitad de semana.🔥🤔Para quienes aún tienen duda de cómo funciona la tarjeta Garantizada de 😉…,2
2023-05-18,0:00:00,Ya quedó. Muchas gracias.,0
2023-05-18,0:00:00,Tqm ❤️❤️,0
2023-05-19,0:00:00,"Ok, gracias",0
2023-05-19,0:00:00,Jajaja. Siii. Muchos días. 😒 chale,0
2023-05-19,0:00:00,Todo resuelto Gracias equipo,1
2023-05-20,0:00:00,"Agradecido con que me ayudaron con una aclaración rapidísimo, cada día más feliz de haber dejado la banca tradicional por ustedes! 🙌",1
2023-05-21,0:00:00,Muchas gracias 🫶,0
2023-05-21,0:00:00,Hola buen día,0
2023-05-22,0:00:00,"Listo, enviado! Saludos",1
2023-05-22,0:00:00,Me gusta heybanco para bajarles el mandado a los bancos españoles que dominan este país,2
2023-05-23,0:00:00,yo presumiendo el 10% anual de HeyBanco y que Klar decide sacar 14%… muy tentador,2
2023-05-23,0:00:00,YA RESUELVEME ME URGE HACER UNA COMPRA,1
2023-05-23,0:00:00,"Recomiendo ampliamente que usen y como alternativas a los llamados bancos tradicionales. Si sus bancos les están cobrando alguna comisión de cualquier tipo en sus cuentas de débito o peor aún, no están generando nada, entonces están en el lugar incorrecto.",2
2023-05-24,0:00:00,Gracias. Saludos,0
2023-05-24,0:00:00,"Si, bueno me dijeron que tenía que marcar. Y si quedo.",1
2023-05-24,0:00:00,Ay si pasó ya afounadamente. Jejeje.,1
2023-05-25,0:00:00,Gracias! Ya les respondi!,1
2023-05-25,0:00:00,Jaja nel,0
2023-05-27,0:00:00,"Okay, Gracias",0
2023-05-27,0:00:00,Ya funcionó nuevamente la aplicación,1
2023-05-27,0:00:00,"Me contestan a mi también, pero ya",1
2023-05-29,0:00:00,"Listo, ya se los mandé , gracias .",0
2023-05-29,0:00:00,Con Hey siempre tienes el control de tus finanzas y ahora también el de todos tus movimientos gracias a las notificaciones qu…,2
2023-05-29,0:00:00,"quiero trabajar con ustedes, me ayudan diciéndome como!",2
2023-05-30,0:00:00,gracias!,0
2023-05-30,0:00:00,Eficiencia,0
2023-05-31,0:00:00,Muchas gracias nunca me contestó. Afounadamente ya ha quedado resuelto.,1
2023-05-31,0:00:00,"¡Hola! Abre tu Cuenta Hey y obtén un boleto dorado cada mes para ganar.https://t.co/j45MnogZ Te recomiendo muchísimo la cuenta, de hecho la reseñan muy bien varios YouTubers de finanzas.",2
2023-05-31,0:00:00,Muchas gracias por el Boleto Dorado ☺️,0
2023-06-01,0:00:00,Gracias por la aportación. Saludos,0
2023-06-01,0:00:00,Esto es lo que yo llamo ServicioalCliente Mexico de verdad así es que un banco debe tratar a un cliente no es nada más meter el dinero. Aprendan,2
2023-06-01,0:00:00,"Buen día, es más fácil que usted obtenga el crédito con alguna caja popular, no hay peor lucha que la que no se hace, saludos",2
2023-06-02,0:00:00,Gracias quedó en espera,0
2023-06-02,0:00:00,les dejé un DM solicitando de su valioso apoyo.Saludos,1
2023-06-03,0:00:00,"Gracias, ya envié mi duda",2
2023-06-03,0:00:00,Gracias por responder! Me da mucho gusto que te hayan solucionado rápido. Ojalá así sea mi caso 🤞🏼Saludos,1
2023-06-03,0:00:00,"Gracias lic hace tres años, si usted dice que no me deben negar volveré a hacerlo, muy amable por su atención un abrazo",1
2023-06-03,0:00:00,"Muchas gracias, si lo haré de nuevo un abrazo fuee 🫶",0
2023-06-03,0:00:00,Por favor . Gracias,0
2023-06-05,0:00:00,"Gracias, saludos",0
2023-06-05,0:00:00,Muchas gracias por responder!Acabo de lograr el desbloqueo!,1
2023-06-05,0:00:00,Espero que si,0
2023-06-06,0:00:00,"JAJAJAJJAJA VIC, trabajo en hey, cualquier duda no dudes en mandarme mensajito🫶🏻",2
2023-06-07,0:00:00,Las de tienen buenos diseños.,0
2023-06-08,0:00:00,HOLA???,0
2023-06-12,16:52:11,"Gracias, estoy al pendiente de la información.",1
2023-06-13,20:36:26,Yo fui muy feliz por muchos años con la Santander Free hasta que me cambié a HeyBanco y su tarjeta me pareció una chulada. Recomiendo ampliamente.,2
2023-06-15,22:51:17,Hola. En mi caso me comuniqué al 81 4392 2626 y allí me resolvieron. Por founa fue algo sencillo y rápido ¡Suee!,0
2023-06-15,18:35:12,Más fácil que Now saque sus tarjetas de crédito,2
2023-06-16,19:41:04,"Perfecto, iré a un punto Hey. Gracias, bebé LOL",0
2023-06-16,18:03:36,"He probado 4 bancos tradicionales diferentes y hasta el momento el mejor manejando MSI, ha sido ✅Te permite ver exactamente cuánto debes en total. ✅ Te da la lista de todos los pagos futuros que tendrás que hacer mes por mes. ✅ Te da cashback de 2% en efectivo.",2
2023-06-17,18:00:08,Oye 🌝 Qué excelente tiempo de respuesta y amable personal en tu centro de atención ♥️ 🥰,0
2023-06-18,17:29:39,Listo muchas Gracias,0
2023-06-19,15:36:18,¡Estamos para servie!,0
2023-06-19,13:32:11,Con es tan sencillo hacer todo tipo de movimientos desde mi celular. Además tienen una super tasa de rendimiento…,2
2023-06-20,22:22:06,"hola , les mandé un dm, gracias !",1
2023-06-20,21:26:18,Muchas gracias! Si entrare para levantar un repoe a,0
2023-06-20,6:47:43,La de está más coqueta y tienen beneficios reales. 🔥,2
2023-06-20,6:10:33,Listos! 💪🏼heybanco PalNoe2021,2
2023-06-21,21:22:49,"Gracias, arreglado",0
2023-06-21,16:20:21,Gracias 😊🤗,0
2023-06-21,22:03:28,"Muchas Gracias, ya fue resuelto, gracias por el sopoe. Excelente servicio 👌🏽",0
2023-06-21,3:47:49,Muchas gracias por la felicitación 🤗,0
2023-06-21,16:32:41,Si nunca había tenido este tipo de situación con otros métodos de pago y se me hace increíble como una operación tan sencilla como pagar con tu tarjeta de en una página web se conviee en toda una mala experiencia de usuario con su servicio.,1
2023-06-22,16:25:12,Vaaaaa gracias por el dato,0
2023-06-22,15:16:55,"Buen dia, saque un carro usado en merkauto, y me autorizaron el crédito el lunes 19 de Junio pero es fecha que no me llaman a firmar contrato y factura, como puedo saber cuando esta listo porque esta tardando mucho un proceso como este, gracias.",1
2023-06-22,20:38:17,"Para que estén bien atentos a lo que les llega, gracias a les compao el correo para que vean por dónde les quieren llegar. Pónganse listos.",1
2023-06-23,17:14:56,AMO heybanco bien cabron. Jaja,0
2023-06-24,2:10:01,Por fiiiin modificaron la app de ya detecta mi huella y tiene una bonita sección de métricas de tus gastos. Ah y pagué sin temas la luz.,0
2023-06-27,7:20:57,Yo estoy con la verdad✨,0
2023-06-28,4:45:09,Gracias! Lo hice y quedo. 🙌🏻,0
2023-06-28,22:48:04,"Se resolvió, volviendo a instalar la app",0
2023-06-28,17:28:12,"Gracias, ahora se los envío",0
2023-06-29,17:45:59,"buen día, ¿esto es real?",0
2023-06-29,3:03:50,"Ps.... su aplicación es la mejor, he visto HSBC y Banamex y nel. ¿qué tal la de HeyBanco, la has probado?",2
2023-06-30,17:26:15,Muchas gracias ✨,0
2023-06-30,19:02:11,"Desde que abrí mi cuenta los amo ♥️. Si puedes, te recomiendo INVERSIÓN HEY ahí tengo mis ahorros y si eres Hey Pro hay mejores rendimientos 🤩",2
2023-07-01,4:07:54,"Respuesta favorable, gracias!",0
2023-07-02,15:01:49,Por eso amamos ✨🩷,0
2023-07-03,20:36:54,"Una más Techreo de Came, está súper bien.... además de que ahora están dando unos regalos solo por inveir con ellos...seguro y muy fácil.",0
2023-07-04,19:32:32,Nos da mucho gusto que seas pae de esta gran familia FINSUS ¡Saludos! 😎💙,2
2023-07-04,16:46:43,¡Hola Gracias por ser pae de esta gran familia FINSUS 😎👊,2
2023-07-04,16:23:59,Hace pocos días estaba disponible,0
2023-07-04,15:27:39,FINSUS siempre me a gustado mucho :) Aprovechando les dejo mi enlace de referido ;) Utiliza mi código CASTILLO--79570,2
2023-07-04,14:11:14,"Pedida, esta si vale la pena el precio jajaja",0
2023-07-04,9:42:38,Sin duda!,0
2023-07-05,4:08:16,Intenta es buenazo!!,2
2023-07-06,5:06:15,"ay suena súper bien, justo lo que me anda gustando mucho ahorita de nu es su pae de hacer crecer tu dinero jajk o sea la inversión, quiero entrarle más al tema👀 la más fan de los neobanks, definitivamente cuando por fin mande alv a banamex me abriré una de heybanco 🤓🩷",2
2023-07-06,2:59:57,"Fácil: entro a pagos, elijo la tarjeta, elijo el plazo (3 meses, 0%), aceptar, token 👉 Error. Antes he pagado sin problemas. Puedo hacer otras operaciones con token sin problemas.",1
2023-07-06,2:24:11,"😍 El nuevo diseño de las TDC de esta ma-ma-lón chavos. 🙋🏽‍♂️ Tan pronto me regrese de USA voy a solicitar mi nuevo diseño (carísimo el envío por cieo, ni Obama lo tiene). 👀Por cieo, su programa de recompensas esta bastante aceptable eh. 💡https://t.co/F79GXxxqTB",2
2023-07-06,2:11:00,"📢 Tarjetas de Crédito (TDC) SIN anualidad y con diseños chingones. 🚨Aunque antes de usar una TDC debes aprender a usarla papucho. 📢 Personalmente la uso y me va muy bien, la aceptan donde sea (incluso en el gabacho). 👀Checa:",2
2023-07-07,16:18:25,"Muchas gracias, Justo llame hace dos días para la aclaración, espero no sea tan tardado y salga bien",1
2023-07-07,1:24:12,"Gracias, acabo de mandar el correo.",0
2023-07-08,5:58:28,"Varias meses siendo usuario HeyPro en y al fin me dieron por lo menos unos de sus puntos, algo más que una taza preferencial de inversión.",0
2023-07-09,20:12:00,"Perfecto, estaré atenta. Muchas gracias.",0
2023-07-10,17:49:42,Rifadisimo en lo personal si me gustó.,0
2023-07-11,23:55:24,"Sí me sirvió, muchas gracias 🫶🏽",0
2023-07-11,20:50:22,"Que sean tan fácil de usar y sobre todo confiables como heybanco, cuales?",2
2023-07-11,3:16:37,"Ya me llegó la Ajolotarjeta de y me encantó, acá les dejo el unboxing para que vean más detalles de este nuevo diseño:",2
2023-07-11,1:51:29,Yo voy a pedir la mía está preciosa esa tarjeta 👍🥰,2
2023-07-13,18:28:34,¡Te invitamos a ser parte de Klar para que comiences a disfrutar de nuestros beneficios! 😀☺️,2
2023-07-13,5:36:30,Gracias ya mande un correo,0
2023-07-14,22:08:32,"Gracias por el repoe. Exacto, ya pagué. Cc",0
2023-07-14,20:26:17,realmente dan servicio al cliente por este medio?,1
2023-07-14,18:55:12,I highly recommend you to👉@Legith_hacks on Instagram he helped me out when I had same issues,1
2023-07-15,17:01:34,"Que bueno, gracias por estar atentos. También chequen su nivel de ""empatia"" con sus clientes, de todas las formas. ✌️",1
2023-07-15,4:58:58,Que dato tan interesante me has dado! Conoces HeyBanco?,2
2023-07-15,2:54:54,"Huy tambien Stori y Mercado Crédito desde 10 días antes están mandando SMS, notificaciones vía app y whats.",2
2023-07-16,15:27:21,Gracias ya les contesté,0
2023-07-17,23:51:26,Muy bien. Ya la solicité y si me la otorgaron. Elegí el diseño de ajolotito. 😎,0
2023-07-18,17:01:27,This web3 developer's MEV strategy is the real deal - earning him over 5 ETH per week and taking his crypto earnings to new heights.,0
2023-07-18,14:13:39,"Buenos días, he gracias por la atención, llame al servicio al cliente y todo bien, ya no aparece así, muchas gracias 👀",0
2023-07-18,5:07:34,"Buena noche! En Mayo pedi un ceificado de regalo de amazon con HeyCoins, estaba viendo el estado del pedido y me aparece en Procesando, hay algun estimado de cuando se procesan estos pedidos? Muchas Gracias.",1
2023-07-19,23:03:01,"Jajajaja por eso no me toman enserio, perooo nunca dejaré de usar a cheems para algunos vídeos jajaja Hoy vídeo en el cana…",0
2023-07-19,19:30:02,"me pueden atender por aqui, no creo que haya problema.",1
2023-07-19,16:56:45,"esperemos que responda en sinceramente no he tenido problemas con ellos se me hace un buen banco, muchas gracias.",1
2023-07-19,3:18:39,El mejor banco es HeyBanco por mucha diferencia nk,2
2023-07-21,18:19:03,"Sí, tengo distintas cuentas y siempre me han apoyado cuando llega a pasar algo. Hasta ahora HeyBanco y BBVA han sido mis mejores experiencias",2
2023-07-21,18:17:46,Recomiendo HeyBanco,2
2023-07-21,4:46:51,Gracias. Ya me explicaron. Muy amables.,0
2023-07-22,23:11:44,Yo he tenido buena experiencia con HeyBanco. 1% cashback en compras físicas y 2% en compras online. La app es fácil de usar y permite inveir al 10% anual renovando cada 7 días. Actualmente la utilizo para cubrir mi gasto mensual. Estoy contento con ella.,2
2023-07-22,11:32:23,"En menos de un mes logré desbloquear estos grandes beneficios, gracias por brindar esta herramienta para promover e…",0
2023-07-23,22:10:43,Enserio! Wow muchas gracias por la respuesta en unos minutos más termino de abrir mi cuenta,0
2023-07-23,22:09:50,Ilimitadas. Puedes hacer todas las que quieras con los plazos que gustes y los mejores rendimientos. En HeyBanco ofrecemos la mejor plataforma digital que te permite libertad financiera.,2
2023-07-23,17:54:30,"Gracias, ya les contesté🙏🙏🙏",0
2023-07-24,23:22:43,"Ha, thanks for the rec! I loved the idea of having a digital bank that's pa of the Multired (consoium of ATMs) but I guess it was not to be 🙄.",0
2023-07-27,0:01:54,"Puedes empezar con tarjetas de crédito ""garantizadas"" Son para personas que no tienen historial. Stori o heybanco sería lo mejorcito. Recibir nómina también ayuda mucho con los bancos tradicionales c:",2
2023-07-28,22:43:10,"Hoygan , mi TDC cortó el 17-7-23 y la fecha límite de pago es el próximo jueves 3. Se supone que mientras pague antes de esa fecha no hay problema. Correcto?",1
2023-07-28,21:02:59,Yap!,0
2023-07-28,20:31:24,Dame el telefono de servicio al cliente,1
2023-07-29,18:04:22,tomalo por el lado amable y para el proximo recibo ya es gratis heheheheh,0
2023-07-29,5:56:41,Jajaja verdad que sí,0
2023-08-01,20:01:28,Gracias por el seguimiento. Ya quedó resuelto y no era problema de ustedes.,0
2023-08-01,17:48:12,"Excelente servicio Por cieo, como dato Por cualquier cosa yo no di mis datos bancarios pues de uso común Yo tengo una cuenta digital de HeyBanco que no utilizo más que para esto, y ahí me han estado llegando mis transferencias Adjunto evidencia",0
2023-08-01,14:15:42,"Ya quedó solucionado, Muchas gracias",0
2023-08-01,4:41:41,recomiendo x10000 HeyBanco!!!,2
2023-08-02,16:57:52,Gracias ya respondi el mensaje,0
2023-08-02,4:21:34,"Estaría súper, algo como lo que hacen en",0
2023-08-04,23:36:52,Fácil: Abre una cuenta bancaria en uno de los nuevos bancos digitales. Te recomiendo porque está mucho más integrado al sistema bancario que otros que simplemente son fintech.,2
2023-08-04,0:38:53,No recuerdo pero creo que fue rápido,0
2023-08-05,23:09:34,"hola buenas tardes! Me ayudan a confirmar cual es el monto máximo para transferir desde mi cuenta hey y como puedo modificar esos límites por favor, gracias!",1
2023-08-05,4:58:31,Muchas gracias! Le había recomendado a un conocido que antes ellos daban préstamos y ya no salen. Entonces quería sugerirle esa opción. Que amable eres.,2
2023-08-05,1:22:22,"Creo que es eso, acaba de llegar, muchas gracias",0
2023-08-06,23:28:23,Jaja lo mismo pasa con Mercado Pago y HeyBanco pero de acuerdo es una maravilla,1
2023-08-07,22:14:52,"Si me resolvieron, tiene un gran servicio al cliente!",0
